,timestamp,mac,boardtype,boardid,temp_max,temp_min,temp_avg,light_max,light_min,light_avg,humidity_min,humidity_max,humidity_avg,model,latitude,longitude,elevation,location,rowid,Position,cluster_label
29164,02/26/2015 07:45:00 AM,0013a20040b516f6,1,507,20.0,20.0,20.0,86.2,86.2,86.2,55.2,55.2,55.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226074500,,1
29165,02/26/2015 09:25:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,6.0,6.0,6.0,55.9,55.9,55.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226092500,,1
29166,02/26/2015 09:25:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,3.4,3.4,3.4,56.7,56.7,56.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226092500,,1
29168,02/26/2015 09:45:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,2.5,2.5,2.5,55.7,55.7,55.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226094500,,1
29169,02/26/2015 09:45:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,2.4,2.4,2.4,57.3,57.3,57.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226094500,,1
29179,02/27/2015 12:55:00 PM,0013a20040b5b318,1,502,17.4,17.4,17.4,2.5,2.5,2.5,54.1,54.1,54.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227125500,,1
29180,02/27/2015 01:30:00 PM,0013a20040b516ed,1,505,18.7,18.7,18.7,2.4,2.4,2.4,56.8,56.8,56.8,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227133000,,1
29181,02/27/2015 01:30:00 PM,0013a20040b516f6,1,507,17.4,17.4,17.4,0.9,0.9,0.9,53.7,53.7,53.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227133000,,1
29182,02/27/2015 02:15:00 PM,0013a20040b516f6,1,507,17.1,17.1,17.1,0.7,0.7,0.7,57.0,57.0,57.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227141500,,1
29183,02/27/2015 02:15:00 PM,0013a20040b315ec,1,501,16.8,16.8,16.8,0.9,0.9,0.9,68.6,68.6,68.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227141500,,1
29184,02/26/2015 03:40:00 AM,0013a20040b516f6,1,507,23.9,23.9,23.9,95.6,95.6,95.6,44.2,44.2,44.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226034000,,1
29185,02/26/2015 03:40:00 AM,0013a20040b315ec,1,501,24.5,24.5,24.5,97.3,97.3,97.3,46.1,46.1,46.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226034000,,1
29187,02/26/2015 05:35:00 AM,0013a20040b315ec,1,501,25.2,25.2,25.2,96.8,96.8,96.8,44.8,44.8,44.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226053500,,1
29188,02/26/2015 05:35:00 AM,0013a20040b4b755,1,508,21.6,21.6,21.6,93.4,93.4,93.4,44.4,44.4,44.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226053500,,1
29189,02/26/2015 06:45:00 AM,0013a20040b516f6,1,507,21.6,21.6,21.6,93.8,93.8,93.8,50.5,50.5,50.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226064500,,1
29190,02/26/2015 06:45:00 AM,0013a20040b315ec,1,501,22.3,22.3,22.3,95.3,95.3,95.3,50.5,50.5,50.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226064500,,1
29196,02/26/2015 10:55:00 PM,0013a20040b516ed,1,505,21.0,21.0,21.0,93.9,93.9,93.9,55.7,55.7,55.7,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226225500,,1
29197,02/27/2015 12:00:00 AM,0013a20040b516ed,1,505,23.9,23.9,23.9,97.1,97.1,97.1,53.2,53.2,53.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227000000,,1
29198,02/27/2015 12:00:00 AM,0013a20040b516f6,1,507,21.3,21.3,21.3,97.8,97.8,97.8,52.6,52.6,52.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227000000,,1
29199,02/28/2015 02:05:00 AM,0013a20040b315ec,1,501,24.5,24.5,24.5,93.9,93.9,93.9,35.1,35.1,35.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150228020500,,1
29202,02/28/2015 02:05:00 AM,0013a20040b4b755,1,508,24.8,24.8,24.8,90.6,90.6,90.6,29.7,29.7,29.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150228020500,,1
29203,02/28/2015 04:25:00 AM,0013a20040b516f6,1,507,27.7,27.7,27.7,91.8,91.8,91.8,32.1,32.1,32.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150228042500,,1
29206,02/26/2015 04:00:00 AM,0013a20040b516f6,1,507,23.9,23.9,23.9,96.9,96.9,96.9,44.8,44.8,44.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226040000,,1
29209,02/26/2015 04:40:00 AM,0013a20040b315ec,1,501,26.5,26.5,26.5,97.1,97.1,97.1,40.7,40.7,40.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226044000,,1
29210,02/26/2015 04:55:00 AM,0013a20040b315ec,1,501,26.8,26.8,26.8,97.2,97.2,97.2,41.8,41.8,41.8,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226045500,,1
29211,02/26/2015 04:55:00 AM,0013a20040b4b755,1,508,22.3,22.3,22.3,94.7,94.7,94.7,42.3,42.3,42.3,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226045500,,1
29212,02/26/2015 04:55:00 AM,0013a20040b5b318,1,502,25.5,25.5,25.5,96.9,96.9,96.9,42.3,42.3,42.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226045500,,1
29214,02/26/2015 05:20:00 AM,0013a20040b516ed,1,505,23.2,23.2,23.2,89.4,89.4,89.4,51.4,51.4,51.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226052000,,1
29215,02/26/2015 05:20:00 AM,0013a20040b516f6,1,507,24.2,24.2,24.2,96.8,96.8,96.8,42.9,42.9,42.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226052000,,1
29216,02/26/2015 05:45:00 AM,0013a20040b315ec,1,501,25.2,25.2,25.2,97.7,97.7,97.7,45.3,45.3,45.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226054500,,1
29217,02/26/2015 05:45:00 AM,0013a20040b4b755,1,508,22.3,22.3,22.3,91.9,91.9,91.9,43.9,43.9,43.9,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226054500,,1
29218,02/26/2015 05:55:00 AM,0013a20040b516f6,1,507,21.9,21.9,21.9,96.3,96.3,96.3,46.7,46.7,46.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226055500,,1
29219,02/26/2015 05:55:00 AM,0013a20040b315ec,1,501,26.8,26.8,26.8,97.2,97.2,97.2,43.3,43.3,43.3,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226055500,,1
29221,02/26/2015 05:55:00 AM,0013a20040b4b755,1,508,21.9,21.9,21.9,93.6,93.6,93.6,45.6,45.6,45.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226055500,,1
29222,02/26/2015 06:35:00 AM,0013a20040b516f6,1,507,22.6,22.6,22.6,94.5,94.5,94.5,46.9,46.9,46.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226063500,,1
29223,02/26/2015 06:35:00 AM,0013a20040b315ec,1,501,23.5,23.5,23.5,95.6,95.6,95.6,48.0,48.0,48.0,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226063500,,1
29225,02/26/2015 06:50:00 AM,0013a20040b4b755,1,508,20.6,20.6,20.6,88.8,88.8,88.8,48.0,48.0,48.0,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226065000,,1
29226,02/26/2015 06:50:00 AM,0013a20040b5b318,1,502,20.6,20.6,20.6,89.4,89.4,89.4,53.2,53.2,53.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226065000,,1
29228,02/26/2015 06:50:00 AM,0013a20040b516ed,1,505,22.6,22.6,22.6,93.3,93.3,93.3,54.1,54.1,54.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226065000,,1
29229,02/26/2015 07:40:00 AM,0013a20040b4b755,1,508,20.0,20.0,20.0,83.9,83.9,83.9,49.4,49.4,49.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226074000,,1
29230,02/26/2015 07:40:00 AM,0013a20040b5b318,1,502,19.4,19.4,19.4,86.0,86.0,86.0,55.7,55.7,55.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226074000,,1
29231,02/26/2015 07:40:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,87.0,87.0,87.0,55.1,55.1,55.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226074000,,1
29233,02/26/2015 08:55:00 AM,0013a20040b516ed,1,505,20.3,20.3,20.3,46.3,46.3,46.3,54.1,54.1,54.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226085500,,1
29235,02/26/2015 05:50:00 AM,0013a20040b5b318,1,502,22.3,22.3,22.3,94.8,94.8,94.8,47.8,47.8,47.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226055000,,1
29237,02/26/2015 05:50:00 AM,0013a20040b516ed,1,505,23.2,23.2,23.2,92.7,92.7,92.7,51.8,51.8,51.8,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226055000,,1
29239,02/26/2015 07:10:00 AM,0013a20040b4b755,1,508,20.6,20.6,20.6,87.7,87.7,87.7,49.2,49.2,49.2,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226071000,,1
29240,02/26/2015 07:10:00 AM,0013a20040b5b318,1,502,20.0,20.0,20.0,88.5,88.5,88.5,54.8,54.8,54.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226071000,,1
29242,02/26/2015 07:10:00 AM,0013a20040b516ed,1,505,21.9,21.9,21.9,84.6,84.6,84.6,55.5,55.5,55.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226071000,,1
29243,02/26/2015 07:35:00 AM,0013a20040b516f6,1,507,19.7,19.7,19.7,87.1,87.1,87.1,54.4,54.4,54.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226073500,,1
29244,02/26/2015 07:35:00 AM,0013a20040b315ec,1,501,20.6,20.6,20.6,92.9,92.9,92.9,55.9,55.9,55.9,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226073500,,1
29245,02/26/2015 06:00:00 AM,0013a20040b516ed,1,505,23.5,23.5,23.5,97.1,97.1,97.1,52.1,52.1,52.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226060000,,1
29246,02/26/2015 06:05:00 AM,0013a20040b516f6,1,507,22.6,22.6,22.6,93.3,93.3,93.3,45.6,45.6,45.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226060500,,1
29247,02/26/2015 06:05:00 AM,0013a20040b315ec,1,501,23.2,23.2,23.2,95.8,95.8,95.8,47.5,47.5,47.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226060500,,1
29249,02/26/2015 06:05:00 AM,0013a20040b4b755,1,508,21.9,21.9,21.9,92.1,92.1,92.1,45.5,45.5,45.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226060500,,1
29250,02/26/2015 06:10:00 AM,0013a20040b5b318,1,502,22.3,22.3,22.3,94.7,94.7,94.7,49.9,49.9,49.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226061000,,1
29252,02/26/2015 06:10:00 AM,0013a20040b516ed,1,505,23.2,23.2,23.2,92.3,92.3,92.3,51.9,51.9,51.9,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226061000,,1
29253,02/26/2015 06:25:00 AM,0013a20040b516f6,1,507,24.5,24.5,24.5,96.1,96.1,96.1,43.4,43.4,43.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226062500,,1
29254,02/26/2015 06:25:00 AM,0013a20040b315ec,1,501,26.5,26.5,26.5,96.5,96.5,96.5,43.4,43.4,43.4,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226062500,,1
29259,02/26/2015 11:50:00 AM,0013a20040b516f6,1,507,17.4,17.4,17.4,3.7,3.7,3.7,54.3,54.3,54.3,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226115000,,1
29264,02/26/2015 07:00:00 AM,0013a20040b4b755,1,508,20.6,20.6,20.6,88.2,88.2,88.2,48.8,48.8,48.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226070000,,1
29265,02/26/2015 07:00:00 AM,0013a20040b5b318,1,502,20.0,20.0,20.0,92.4,92.4,92.4,54.8,54.8,54.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226070000,,1
29267,02/26/2015 07:00:00 AM,0013a20040b516ed,1,505,22.3,22.3,22.3,84.4,84.4,84.4,54.9,54.9,54.9,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226070000,,1
29268,02/26/2015 07:05:00 AM,0013a20040b516f6,1,507,21.0,21.0,21.0,91.5,91.5,91.5,52.9,52.9,52.9,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226070500,,1
29269,02/26/2015 07:05:00 AM,0013a20040b315ec,1,501,21.6,21.6,21.6,94.8,94.8,94.8,53.7,53.7,53.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226070500,,1
29271,02/26/2015 07:20:00 AM,0013a20040b4b755,1,508,20.3,20.3,20.3,87.4,87.4,87.4,49.4,49.4,49.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226072000,,1
29272,02/26/2015 07:20:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,87.9,87.9,87.9,55.2,55.2,55.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226072000,,1
29274,02/26/2015 07:20:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,83.6,83.6,83.6,55.5,55.5,55.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226072000,,1
29276,02/26/2015 07:30:00 AM,0013a20040b4b755,1,508,20.3,20.3,20.3,85.5,85.5,85.5,48.6,48.6,48.6,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226073000,,1
29277,02/26/2015 07:30:00 AM,0013a20040b5b318,1,502,19.7,19.7,19.7,85.4,85.4,85.4,54.8,54.8,54.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226073000,,1
29278,02/26/2015 07:30:00 AM,0013a20040b516ed,1,505,21.6,21.6,21.6,90.4,90.4,90.4,55.2,55.2,55.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226073000,,1
29281,02/26/2015 09:05:00 AM,0013a20040b5b318,1,502,18.4,18.4,18.4,43.3,43.3,43.3,54.1,54.1,54.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226090500,,1
29282,02/26/2015 09:05:00 AM,0013a20040b516ed,1,505,20.0,20.0,20.0,25.7,25.7,25.7,56.0,56.0,56.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226090500,,1
29285,02/26/2015 10:25:00 AM,0013a20040b4b755,1,508,18.7,18.7,18.7,1.5,1.5,1.5,49.7,49.7,49.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226102500,,1
29286,02/26/2015 10:25:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,2.6,2.6,2.6,55.7,55.7,55.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226102500,,1
29287,02/26/2015 10:25:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,2.5,2.5,2.5,57.4,57.4,57.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226102500,,1
29296,02/26/2015 07:50:00 AM,0013a20040b4b755,1,508,19.7,19.7,19.7,81.6,81.6,81.6,50.5,50.5,50.5,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226075000,,1
29297,02/26/2015 07:50:00 AM,0013a20040b5b318,1,502,19.0,19.0,19.0,83.2,83.2,83.2,56.5,56.5,56.5,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226075000,,1
29298,02/26/2015 07:55:00 AM,0013a20040b516ed,1,505,21.0,21.0,21.0,79.1,79.1,79.1,57.0,57.0,57.0,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226075500,,1
29299,02/26/2015 09:55:00 AM,0013a20040b4b755,1,508,18.7,18.7,18.7,1.6,1.6,1.6,49.7,49.7,49.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226095500,,1
29300,02/26/2015 09:55:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,2.6,2.6,2.6,56.0,56.0,56.0,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226095500,,1
29302,02/26/2015 09:55:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,2.4,2.4,2.4,57.3,57.3,57.3,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226095500,,1
29304,02/26/2015 12:25:00 PM,0013a20040b516f6,1,507,17.1,17.1,17.1,0.6,0.6,0.6,57.6,57.6,57.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226122500,,1
29307,02/26/2015 08:05:00 AM,0013a20040b516f6,1,507,19.4,19.4,19.4,82.5,82.5,82.5,56.0,56.0,56.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226080500,,1
29309,02/26/2015 10:35:00 AM,0013a20040b4b755,1,508,18.7,18.7,18.7,1.6,1.6,1.6,50.0,50.0,50.0,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226103500,,1
29310,02/26/2015 10:35:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,2.6,2.6,2.6,56.8,56.8,56.8,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226103500,,1
29311,02/26/2015 10:35:00 AM,0013a20040b516ed,1,505,20.0,20.0,20.0,2.5,2.5,2.5,58.2,58.2,58.2,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226103500,,1
29320,02/27/2015 02:25:00 AM,0013a20040b516f6,1,507,26.8,26.8,26.8,96.8,96.8,96.8,36.8,36.8,36.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227022500,,1
29321,02/27/2015 02:25:00 AM,0013a20040b315ec,1,501,27.7,27.7,27.7,96.7,96.7,96.7,40.1,40.1,40.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227022500,,1
29322,02/27/2015 03:35:00 AM,0013a20040b516ed,1,505,24.2,24.2,24.2,93.2,93.2,93.2,43.6,43.6,43.6,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227033500,,1
29323,02/27/2015 03:35:00 AM,0013a20040b516f6,1,507,24.2,24.2,24.2,95.8,95.8,95.8,38.7,38.7,38.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227033500,,1
29325,02/27/2015 01:40:00 PM,0013a20040b5b318,1,502,17.1,17.1,17.1,2.5,2.5,2.5,53.3,53.3,53.3,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150227134000,,1
29326,02/27/2015 01:40:00 PM,0013a20040b516ed,1,505,18.7,18.7,18.7,2.4,2.4,2.4,55.9,55.9,55.9,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150227134000,,1
29328,02/27/2015 01:40:00 PM,0013a20040b516f6,1,507,17.4,17.4,17.4,0.7,0.7,0.7,54.1,54.1,54.1,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227134000,,1
29329,02/26/2015 08:55:00 AM,0013a20040b516f6,1,507,18.7,18.7,18.7,53.4,53.4,53.4,53.2,53.2,53.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226085500,,1
29330,02/26/2015 09:15:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,22.4,22.4,22.4,55.2,55.2,55.2,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226091500,,1
29331,02/26/2015 09:15:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,9.8,9.8,9.8,56.5,56.5,56.5,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226091500,,1
29335,02/26/2015 09:30:00 AM,0013a20040b516f6,1,507,18.1,18.1,18.1,4.4,4.4,4.4,56.2,56.2,56.2,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226093000,,1
29336,02/26/2015 09:30:00 AM,0013a20040b315ec,1,501,17.4,17.4,17.4,1.8,1.8,1.8,73.2,73.2,73.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226093000,,1
29338,02/26/2015 09:35:00 AM,0013a20040b5b318,1,502,17.7,17.7,17.7,2.8,2.8,2.8,56.7,56.7,56.7,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226093500,,1
29339,02/26/2015 09:35:00 AM,0013a20040b516ed,1,505,19.4,19.4,19.4,2.5,2.5,2.5,58.1,58.1,58.1,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226093500,,1
29342,02/26/2015 10:00:00 AM,0013a20040b516f6,1,507,18.4,18.4,18.4,3.6,3.6,3.6,55.4,55.4,55.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226100000,,1
29343,02/26/2015 10:00:00 AM,0013a20040b315ec,1,501,17.7,17.7,17.7,0.9,0.9,0.9,72.1,72.1,72.1,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226100000,,1
29346,02/26/2015 10:50:00 AM,0013a20040b516f6,1,507,18.1,18.1,18.1,3.7,3.7,3.7,57.4,57.4,57.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226105000,,1
29347,02/26/2015 10:50:00 AM,0013a20040b315ec,1,501,17.7,17.7,17.7,0.9,0.9,0.9,79.2,79.2,79.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226105000,,1
29363,02/26/2015 09:50:00 AM,0013a20040b516f6,1,507,18.1,18.1,18.1,3.6,3.6,3.6,55.5,55.5,55.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226095000,,1
29364,02/26/2015 09:50:00 AM,0013a20040b315ec,1,501,17.7,17.7,17.7,1.0,1.0,1.0,71.6,71.6,71.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226095000,,1
29367,02/26/2015 10:15:00 AM,0013a20040b4b755,1,508,18.7,18.7,18.7,1.5,1.5,1.5,49.4,49.4,49.4,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226101500,,1
29368,02/26/2015 10:15:00 AM,0013a20040b5b318,1,502,18.1,18.1,18.1,2.6,2.6,2.6,55.9,55.9,55.9,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226101500,,1
29369,02/26/2015 10:15:00 AM,0013a20040b516ed,1,505,19.7,19.7,19.7,2.4,2.4,2.4,57.4,57.4,57.4,ENV,-37.813072999999996,144.9804061,29.91,Fitzroy Gardens,505-20150226101500,,1
29370,02/26/2015 10:20:00 AM,0013a20040b516f6,1,507,18.4,18.4,18.4,3.6,3.6,3.6,55.4,55.4,55.4,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226102000,,1
29371,02/26/2015 10:20:00 AM,0013a20040b315ec,1,501,18.1,18.1,18.1,0.9,0.9,0.9,71.6,71.6,71.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226102000,,1
29374,02/26/2015 10:30:00 AM,0013a20040b516f6,1,507,18.4,18.4,18.4,3.7,3.7,3.7,55.7,55.7,55.7,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226103000,,1
29375,02/26/2015 10:30:00 AM,0013a20040b315ec,1,501,18.1,18.1,18.1,1.0,1.0,1.0,74.6,74.6,74.6,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226103000,,1
29376,02/26/2015 10:40:00 AM,0013a20040b516f6,1,507,18.4,18.4,18.4,3.7,3.7,3.7,57.0,57.0,57.0,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226104000,,1
29377,02/26/2015 10:40:00 AM,0013a20040b315ec,1,501,18.1,18.1,18.1,1.0,1.0,1.0,76.2,76.2,76.2,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226104000,,1
29382,02/26/2015 11:55:00 AM,0013a20040b315ec,1,501,16.8,16.8,16.8,0.9,0.9,0.9,73.5,73.5,73.5,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150226115500,,1
29383,02/26/2015 11:55:00 AM,0013a20040b4b755,1,508,17.4,17.4,17.4,1.5,1.5,1.5,50.8,50.8,50.8,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150226115500,,1
29386,02/26/2015 12:15:00 PM,0013a20040b516f6,1,507,17.1,17.1,17.1,0.6,0.6,0.6,56.8,56.8,56.8,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150226121500,,1
29392,02/26/2015 12:30:00 PM,0013a20040b5b318,1,502,17.1,17.1,17.1,2.6,2.6,2.6,57.1,57.1,57.1,ENV,-37.8146097,144.97901769999999,22.57,Fitzroy Gardens,502-20150226123000,,1
29400,02/27/2015 01:15:00 AM,0013a20040b516f6,1,507,23.9,23.9,23.9,97.3,97.3,97.3,42.5,42.5,42.5,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227011500,,1
29401,02/27/2015 01:15:00 AM,0013a20040b315ec,1,501,25.8,25.8,25.8,96.7,96.7,96.7,43.7,43.7,43.7,ENV,-37.8148084,144.980999,29.96,Fitzroy Gardens,501-20150227011500,,1
29402,02/27/2015 01:15:00 AM,0013a20040b4b755,1,508,26.1,26.1,26.1,96.5,96.5,96.5,34.7,34.7,34.7,ENV,-37.8134078,144.97949230000003,30.1,Fitzroy Gardens,508-20150227011500,,1
29406,02/27/2015 06:30:00 PM,0013a20040b516f6,1,507,16.8,16.8,16.8,0.7,0.7,0.7,59.6,59.6,59.6,ENV,-37.8149218,144.9822582,38.79,Fitzroy Gardens,507-20150227183000,,1
